Date,latest_hidden_post_prob,occurence_latest_hidden_state,total_hist_next_day_observation_given_state,win_rate,cond_next_daily_ret_mean
2003-01-06,0.4459435129545422,50,-0.4994999033547822,0.6326530612244898,-0.00983897073803392
2003-01-13,0.9710044980033717,6,0.029772784197067637,0.4,0.02203052341615556
2003-01-20,0.9999940031995221,34,0.11189160781730045,0.48484848484848486,0.0010709466039896646
2003-01-27,0.9999999823099871,35,0.08510724482963461,0.47058823529411764,0.0011269287110968957
2003-02-03,0.9999999997553459,36,0.02300384161047475,0.45714285714285713,-0.0013756393502378467
2003-02-10,0.9999999999307647,37,0.038041046010360624,0.4722222222222222,-0.0009539962399847284
2003-02-17,0.9999999999344027,38,0.009329316688021727,0.4594594594594595,-0.001513420954469342
2003-02-24,0.9999999999376996,39,0.008036621597002025,0.4473684210526316,-0.0005835437914129591
2003-03-03,0.9999999999937472,40,0.005265958336105214,0.4358974358974359,-0.0005766958294285151
2003-03-10,0.9999999999998863,41,0.007940775637276687,0.45,-0.00043931929665398287
2003-03-17,0.9999994099085292,41,0.08765464740558038,0.45,-0.0011423883918578453
2003-03-24,0.9999981655094872,42,0.15390768334418592,0.4634146341463415,0.0002664518323618788
2003-03-31,0.9999710624053849,43,0.15557529908496104,0.47619047619047616,0.0003067129636013227
2003-04-07,0.9999988954828456,44,0.1368292533778943,0.46511627906976744,-7.195227737934376e-05
2003-04-14,1.0,38,0.07072098362334955,0.43243243243243246,-0.0012093624111306214
2003-04-21,0.9998833898458735,45,0.15684132340720502,0.4772727272727273,0.0006874050382319154
2003-04-28,1.0,40,0.08435598733159022,0.46153846153846156,-0.0007863861241027708
2003-05-05,1.0,41,0.10962784906687162,0.475,-0.000141387239210338
2003-05-12,1.0,42,0.12234663070855767,0.4878048780487805,0.00022254453823277758
2003-05-19,1.0,43,0.14217994045367188,0.5,0.0006786088447295947
2003-05-26,1.0,43,0.023971733617577762,0.47619047619047616,0.0026997425757119406
2003-06-02,0.9999999648846376,51,0.2096347873406179,0.52,0.0016764679480018635
2003-06-09,0.9999999356577994,52,0.24519234263987144,0.5294117647058824,0.0022925941978062625
2003-06-16,1.0,55,0.16412747951325368,0.5370370370370371,0.0023800526178297016
2003-06-23,1.0,48,0.20931663800052736,0.5319148936170213,0.0017078247899487112
2003-06-30,1.0,49,0.180103290301437,0.5208333333333334,0.001111233302022596
2003-07-07,1.0,56,0.2529183661341925,0.5272727272727272,0.00235144065259313
2003-07-14,1.0,51,0.20304415561115885,0.52,0.0017655763825171534
2003-07-21,1.0,51,0.11036926928293322,0.5,0.0039552634316651885
