Date,latest_hidden_post_prob,occurence_latest_hidden_state,total_hist_next_day_observation_given_state,win_rate,cond_next_daily_ret_mean
2000-09-20,0.9999995132808456,104,-0.013536231046582081,0.49514563106796117,-6.458736798255257e-05
2000-09-21,0.9999998402474958,106,-0.008583781095645726,0.49523809523809526,-0.00012080184656176254
2000-09-22,0.9999991069641405,106,-0.02099598459514951,0.5047619047619047,-0.0001378705548828551
2000-09-25,0.9999987480308498,107,-0.021223799776581842,0.5094339622641509,-0.00014085793773215517
2000-09-26,0.9999999351023255,108,-0.027934892058499194,0.514018691588785,-0.00020581167954829911
2000-09-27,0.9999998940472835,109,-0.03618272549038437,0.5185185185185185,-0.0002825115211518176
2000-09-28,0.999999875847387,110,-0.03663126394225369,0.5229357798165137,-0.00028417305624486383
2000-09-29,0.9999986791908296,111,-0.014639644551934339,0.5181818181818182,-8.465424231822158e-05
2000-10-02,0.9999999821682196,112,-0.029687619971140222,0.5225225225225225,-0.00022066282328602127
2000-10-03,0.9999999506542293,113,-0.02988257670364103,0.5267857142857143,-0.0002228824012793751
2000-10-04,0.9999998416942742,114,-0.03670836443095471,0.5309734513274337,-0.0002783422750956097
2000-10-05,0.99999942344851,115,-0.0312133560533292,0.5263157894736842,-0.00023182790441198764
2000-10-06,0.9999998442908812,116,-0.02984772982766959,0.5217391304347826,-0.0002175107802997596
2000-10-09,0.9999999907372512,117,-0.04903105914786554,0.5258620689655172,-0.0003772892507496334
2000-10-10,0.9999999889018909,118,-0.05398298063925022,0.5299145299145299,-0.00041346267861844916
2000-10-11,0.9999999968508746,119,-0.06474661245105473,0.5338983050847458,-0.0005019036822939372
2000-10-12,0.9999999995170583,120,-0.08105019540820546,0.5378151260504201,-0.000631813630394811
2000-10-13,0.9999999999818101,121,-0.10689065088424243,0.5416666666666666,-0.000836730341692648
2000-10-16,0.9999999988456238,122,-0.07405424319741538,0.5371900826446281,-0.000559833687018421
2000-10-17,0.9999999999561169,123,-0.07372686206052581,0.5327868852459017,-0.0005569108700272922
2000-10-18,0.9999999999931788,124,-0.09182183921062137,0.5365853658536586,-0.0006996797629174863
2000-10-19,0.9999999999997726,125,-0.09764627978380602,0.5403225806451613,-0.000740518638779873
2000-10-20,0.9999999998806288,126,-0.06349291784334277,0.536,-0.00046877412641065336
2000-10-23,0.9999999999997726,127,-0.05762717740719925,0.5317460317460317,-0.00042020822248093633
2000-10-24,1.0,128,-0.05845076813507699,0.5354330708661418,-0.0004235310580898015
2000-10-25,1.0,129,-0.056768554659644366,0.53125,-0.0004099549433547332
2000-10-26,1.0,130,-0.08082300424614264,0.5348837209302325,-0.0005842784102028619
2000-10-27,0.9997454548120124,68,-0.13414260392028599,0.6268656716417911,-0.0023154737213085586
2000-10-30,0.9994059170146327,69,-0.12310757560152119,0.6176470588235294,-0.0021639123279935404
2000-10-31,0.9996337880181051,67,-0.11614355302235868,0.6212121212121212,-0.001963501502256674
2000-11-01,0.9993228793747865,67,-0.08946730130143887,0.6060606060606061,-0.0016901972769631046
2000-11-02,0.9997269946534879,68,-0.0952064566200379,0.6119402985074627,-0.0017460713004629185
2000-11-03,0.9997527071704277,69,-0.09022320325318134,0.6029411764705882,-0.0016537329623960877
2000-11-06,1.0,137,-0.03654715313228696,0.5294117647058824,-0.0002264031600970513
2000-11-07,0.99893756866271,71,-0.08751739378981416,0.6,-0.0015660870334530184
2000-11-08,0.9985703328280155,72,-0.08774081509277654,0.6056338028169014,-0.0014956885484126413
2000-11-09,0.9992991006258912,73,-0.1036431376454896,0.6111111111111112,-0.0017382772995050595
2000-11-10,0.9994779496871226,74,-0.11014985156068136,0.6164383561643836,-0.0018008354286833512
2000-11-13,0.9997601607022715,73,-0.13415040950067247,0.625,-0.002149388734001169
2000-11-14,0.9996821885291647,74,-0.14498501671271136,0.6301369863013698,-0.002248570673096771
2000-11-15,0.9999999991705408,67,-0.06229443233875287,0.6212121212121212,-0.0008199995732944412
2000-11-16,0.9999999938431756,68,-0.05734620604242746,0.6119402985074627,-0.0007366179320555696
2000-11-17,0.9999999991064215,69,-0.07001059673582244,0.6176470588235294,-0.0009085665085562514
2000-11-20,0.9999999997530722,70,-0.07336819696123253,0.6231884057971014,-0.0009431051937520856
2000-11-21,1.0,148,-0.09728126255282366,0.54421768707483,-0.0006214198389800457
2000-11-22,0.9999999998187832,72,-0.08837361310850156,0.6197183098591549,-0.0011246125631080624
