Date,latest_hidden_post_prob,occurence_latest_hidden_state,total_hist_next_day_observation_given_state,win_rate,cond_next_daily_ret_mean
2002-04-29,1.0,72,-0.21982527346886993,0.5492957746478874,-0.0024859262301151833
2002-05-06,0.6183201602198466,54,-0.20009981071844862,0.5849056603773585,-0.003773027706096155
2002-05-13,1.0,74,-0.27089854518234713,0.5616438356164384,-0.0031089183819625046
2002-05-20,1.0,75,-0.2503170503290857,0.5540540540540541,-0.0027930462054928523
2002-05-27,1.0,76,-0.23432739494854182,0.5466666666666666,-0.002545905395150264
2002-06-03,1.0,77,-0.24173659295720018,0.5526315789473685,-0.002609384210267359
2002-06-10,0.6475239996484757,55,-0.21111929071682134,0.5925925925925926,-0.003787032293656284
2002-06-17,1.0,79,-0.2919513995197578,0.5641025641025641,-0.003178643222818177
2002-06-24,1.0,80,-0.2866971151985336,0.5569620253164557,-0.0030732316285176477
2002-07-01,1.0,81,-0.3295350387329039,0.5625,-0.003564502907312675
2002-07-08,1.0,82,-0.35408028496174815,0.5679012345679012,-0.0038203485293262928
2002-07-15,1.0,83,-0.3455174986396825,0.5609756097560976,-0.003670830285813985
2002-07-22,1.0,84,-0.40786253264728334,0.5662650602409639,-0.004369332711073352
2002-07-29,0.9999986302507582,3,0.013863797981857218,0.5,-0.005023249906049386
2002-08-05,1.0,86,-0.42874509561202867,0.5647058823529412,-0.004510540822033801
2002-08-12,0.9985777777852607,4,0.019956021952376446,0.6666666666666666,-0.02157970146242314
2002-08-19,1.0,88,-0.4233755762057818,0.5632183908045977,-0.004347011264643864
2002-08-26,1.0,84,-0.32708939591964903,0.5542168674698795,-0.0036872769835366993
2002-09-02,1.0,85,-0.3299861929993586,0.5595238095238095,-0.0036779772230838862
2002-09-09,0.9999192121038285,87,-0.33998875165143705,0.5581395348837209,-0.004190910453956978
2002-09-16,0.9999999911051418,32,-0.006559785429388398,0.5483870967741935,-0.005642039676474484
2002-09-23,1.0,20,0.07849158816749302,0.5263157894736842,-0.0024539793184208012
2002-09-30,0.9979211391007756,59,-0.13745198400830727,0.5689655172413793,-0.003829539954256782
