Date,latest_hidden_post_prob,occurence_latest_hidden_state,total_hist_next_day_observation_given_state,win_rate,cond_next_daily_ret_mean
2005-03-01,0.5495239786521973,43,-0.2444492071947737,0.47619047619047616,-0.002045255706616792
2005-04-01,0.9996082700004293,33,0.42232275938320907,0.71875,0.005821850596360193
2005-05-01,0.989374766978947,33,0.19039252022216058,0.65625,0.009166180673309023
2005-06-01,0.9993408707450168,29,-0.18111043393625526,0.5,-0.004874917547194621
2005-07-01,0.7818734966430136,45,-0.33090454500135724,0.5227272727272727,-0.001936355525450724
2005-08-01,0.9421770669469876,32,0.06709020544156186,0.5161290322580645,0.0007873155531483007
2005-09-01,0.9999961961934514,42,0.0599905747944689,0.5853658536585366,0.0032618952707522105
2005-10-01,0.5460597590907047,20,-0.03150944582191251,0.47368421052631576,-0.005163624479659135
2005-11-01,0.8259788773459547,10,-0.2472307058241352,0.5555555555555556,-0.0063220491639184185
2005-12-01,0.8180579707497362,22,-0.09644472090583633,0.5238095238095238,-0.007565604261529062
2006-01-01,0.9156973115268938,26,0.08078695089311516,0.52,-0.0035473482982923124
2006-02-01,0.9558230711159832,41,-0.3097947929867271,0.525,-0.0032663398989072083
2006-03-01,0.9121721609557691,22,-0.024318142817689292,0.5714285714285714,-0.009123750316227149
2006-04-01,0.5530547782393426,27,0.11994863020307278,0.5384615384615384,0.004448744373174385
2006-05-01,0.7078327082829835,40,-0.2270570190939578,0.46153846153846156,1.0966354205555592e-05
2006-06-01,0.9983166853892255,12,-0.3589672169069029,0.7272727272727273,-0.019582355827002226
2006-07-01,0.9997492049466289,12,-0.44028941756532536,0.8181818181818182,-0.0188324560191295
2006-08-01,0.9999331812760792,35,0.2332001173244489,0.5882352941176471,0.0049603638959083264
2006-09-01,0.9223476168132879,29,-0.12373235283949313,0.5357142857142857,0.00022207357894197662
2006-10-01,0.8092095132483236,23,0.27894367097419526,0.7727272727272727,0.004033228101957406
2006-11-01,0.9977688228744693,20,0.017464570715436167,0.5263157894736842,0.0006782331372594983
2006-12-01,0.8684613738933986,23,0.15974179942736821,0.5909090909090909,0.0005067228022478451
2007-01-01,0.9999999999999432,35,-0.08380091029664527,0.4117647058823529,-0.0008524507840056825
2007-02-01,0.9017337086998726,26,-0.04524780346908308,0.48,0.002474936930793551
2007-03-01,0.9947375706369392,31,0.07713226221496328,0.6666666666666666,0.0009898233367789846
2007-04-01,1.0,46,0.08926355777358808,0.6,0.0014197674092974873
2007-05-01,0.9972907944512536,48,0.3496344414510384,0.6595744680851063,0.007597136484578734
2007-06-01,0.5879091800624201,30,0.014680026917295308,0.5862068965517241,0.004254336772568995
2007-07-01,1.0,44,0.3556358097621306,0.6744186046511628,0.009440376592369529
2007-08-01,1.0,49,0.37888357742734424,0.6666666666666666,0.008566172337896511
2007-09-01,0.9999999976970457,41,0.2293012722731662,0.65,0.009064628850283755
2007-10-01,0.9999999990097308,37,0.25444435643025987,0.6388888888888888,0.007659469191133645
2007-11-01,0.9999999999998863,37,0.31500243910512626,0.6666666666666666,0.008112586461955005
2007-12-01,0.9734526822800416,23,0.18908398109608981,0.6818181818181818,0.012230047215185476
2008-01-01,0.942702684130251,27,0.30606343848479156,0.7307692307692307,0.010288454561628146
2008-02-01,0.902833753777532,28,0.08285010807260829,0.4444444444444444,0.005557849188527884
2008-03-03,0.9999999998951807,14,0.18004644811712645,0.6923076923076923,0.0077979165889403386
2008-04-01,1.0,4,0.11329107773583225,0.6666666666666666,0.0023669289561848417
2008-05-01,0.998608568160006,13,0.0007504612369180208,0.4166666666666667,0.0022786792707915546
2008-06-02,0.6728743580070097,33,0.19445702125951758,0.65625,0.007557334542906903
2008-07-01,0.9865077273736301,25,0.2043655577286394,0.7083333333333334,0.008331846696003797
2008-08-01,0.9971564638313628,23,0.0659569367014754,0.5909090909090909,0.004824722740830274
2008-09-02,0.999875810078639,17,-0.026115088390790575,0.5,-0.00039461730535754713
2008-10-01,0.9824576348525521,7,0.05629341959632672,0.5,0.0007321958928369529
2008-11-03,1.0,3,0.011818552556807305,0.5,-0.0007745063493724294
2008-12-01,1.0,2,-0.1836143783849593,1.0,-0.13962428780323233
2009-01-02,1.0,3,-0.2345650231452714,1.0,-0.034108817577166224
2009-02-02,1.0,4,-0.21997052447498522,0.6666666666666666,-0.07890118042412264
2009-03-02,1.0,18,-0.2860446685532896,0.7058823529411765,-0.019021396305869923
2009-04-01,1.0,6,-0.5048376223206308,0.8,-0.10007863659035603
2009-05-01,1.0,8,-0.297628094123648,0.5714285714285714,-0.035961699365256054
2009-06-01,0.999999982540203,8,-0.24765126797778336,0.5714285714285714,-0.03173632677289777
2009-07-01,0.999998296444234,10,0.010375595476148192,0.5555555555555556,-0.020662797267820596
2009-08-03,0.9999999999987494,4,-0.32366077981953456,0.6666666666666666,-0.030538636547114768
2009-09-01,0.9999999999988916,10,0.1587005813476141,0.5555555555555556,-0.013239380338789531
2009-10-01,0.9999999999996874,11,0.15411208340210436,0.5,-0.012299755460635227
2009-11-02,0.999999999949523,12,0.18548716602283477,0.5454545454545454,-0.008789292003457027
2009-12-01,0.9999999983863006,33,0.1518579196742733,0.5625,0.00730041062604521
2010-01-04,1.0,13,0.30641602424877057,0.6666666666666666,0.010585645629112203
2010-02-01,0.9835014077093981,45,-0.024123982658477594,0.45454545454545453,0.0011206660422229486
