Date,latest_hidden_post_prob,occurence_latest_hidden_state,total_hist_next_day_observation_given_state,win_rate,cond_next_daily_ret_mean
2000-10-25,0.5328163100049287,98,-0.13476414025933536,0.5360824742268041,1.557781204691974e-05
2000-10-26,0.35938903262739613,100,-0.17302372630637386,0.5454545454545454,-0.00029506697168377616
2000-10-27,0.5697684797097294,99,-0.12574619484212946,0.5306122448979592,0.0003043641759669448
2000-10-30,0.4030088611312187,100,-0.19386137897304323,0.5555555555555556,-0.0009378750510593668
2000-10-31,0.5767384211120126,100,-0.1320194161107242,0.5353535353535354,-4.315025820876988e-05
2000-11-01,0.41073613579425083,100,-0.20164701843655486,0.5656565656565656,-0.0008448996697075229
2000-11-02,0.5018465657813883,100,-0.126471257102299,0.5353535353535354,0.0003792095826953486
2000-11-03,0.6560897050091526,100,0.15067344482331713,0.5454545454545454,0.00034479791763916587
2000-11-06,0.5359582739297138,100,-0.12510317598798792,0.5353535353535354,0.0002772335619780203
2000-11-07,0.6373392004769116,100,-0.0933935931038885,0.5454545454545454,0.000420046105008132
2000-11-08,0.5728423389379943,100,-0.12225355722242881,0.5353535353535354,0.00016228890472350132
2000-11-09,0.39125020141498884,100,-0.1064190286313309,0.5454545454545454,-0.0005839420487098857
2000-11-10,0.5793090111649448,100,-0.09975726392156403,0.5353535353535354,0.0004453101111456144
2000-11-13,0.6176573541220274,100,0.1663207759551053,0.5555555555555556,0.0006197000291890049
2000-11-14,0.49697983059609807,99,0.033504850109206785,0.5306122448979592,-0.0004298133332467602
2000-11-15,0.45247467148653303,100,-0.1426828744114257,0.5454545454545454,-0.0010982531893301
2000-11-16,0.5521551477014616,100,-0.07178725452579648,0.5252525252525253,0.0002035620911510168
2000-11-17,0.5826483342942396,100,0.09984507648309382,0.5353535353535354,0.0004630678543619385
2000-11-20,0.5929679389927892,99,0.08651173798793543,0.5408163265306123,0.000560875788122184
2000-11-21,0.8731727756904628,191,-0.07614370075607546,0.5157894736842106,1.7696043298907633e-05
2000-11-22,0.5966948735544046,100,-0.03974087255052261,0.5151515151515151,0.0002341684338477988
2000-11-23,0.5516885289393084,101,-0.038664066539020325,0.54,0.0003066207921544684
2000-11-24,0.6044586712189594,100,-0.07614614297006383,0.5252525252525253,-0.0001182857088682592
2000-11-27,0.5634526270860616,101,-0.06414179632957584,0.55,0.0003868253608141685
2000-11-28,0.5854346374451,99,-0.10675870732728932,0.5408163265306123,-0.0004119071142539611
2000-11-29,0.6184575477538766,101,-0.08430748740442162,0.55,-8.400279989857052e-05
2000-11-30,0.5612957788896552,99,-0.09819405860181085,0.5408163265306123,-0.0003395348580946168
2000-12-01,0.4081842850369765,100,-0.19572698723222892,0.5757575757575758,-0.0018212553040847653
2000-12-04,0.5355684313284533,99,-0.09745376078162593,0.5102040816326531,-0.0017123683047602237
2000-12-05,0.6554890237873794,100,-0.10256105094978096,0.5555555555555556,-1.8442604642572742e-05
2000-12-06,0.4503992833114424,99,-0.08567520055153466,0.5,-0.0015163068733374402
2000-12-07,0.5226994737733682,100,0.01904359008988976,0.5151515151515151,-1.638216017221946e-05
2000-12-08,0.6275160551356983,100,-0.06605447250351126,0.5353535353535354,0.0003134510621875836
2000-12-11,0.45767118881992536,100,-0.16259670992251074,0.5656565656565656,-0.0009837102330826312
2000-12-12,0.3727291690667954,99,-0.0290981032858042,0.4897959183673469,-0.0011279108306837724
2000-12-13,0.5737951291369582,99,0.12048069704953335,0.5204081632653061,0.0006362119843591708
2000-12-14,0.5562019326791767,100,-0.09608281545595432,0.5353535353535354,0.00020815523469981027
2000-12-15,0.6000971855692581,100,0.047495353747997626,0.5151515151515151,0.0001384048499250597
2000-12-18,0.528512881976032,99,0.020676125033698867,0.5102040816326531,0.00016030182199467492
2000-12-19,0.639320928105296,100,0.002433652162894262,0.5050505050505051,-3.300869483595885e-05
2000-12-20,0.44405755781557843,99,-0.06364591229853467,0.5102040816326531,-0.0011393588320126663
2000-12-21,0.6319890651657802,100,0.0077384814490617515,0.5050505050505051,1.1099225060778265e-06
2000-12-22,0.4263407832873307,99,-0.08130512607539409,0.5102040816326531,-0.0012569621158648845
2000-12-27,0.42457086569253166,100,-0.20645090638235075,0.5656565656565656,-0.0019813171913784576
2000-12-28,0.4069858503455826,99,-0.08074417225122765,0.5102040816326531,-0.0014750020142236552
2000-12-29,0.6011067467556499,100,-0.041749611238826034,0.5050505050505051,-0.0003209866824112736
2001-01-02,0.4652856241756815,99,-0.11492231281860121,0.5204081632653061,-0.0015801011588672243
2001-01-03,0.5969051694274679,99,-0.04933852450567855,0.5102040816326531,-0.00041651072590973486
2001-01-04,0.4592630295102197,99,-0.1201325637922892,0.5204081632653061,-0.0020828884729319837
2001-01-05,0.4810884490100854,100,-0.04191852016559494,0.5050505050505051,-8.394357734728636e-05
2001-01-08,0.6731872228209675,100,-0.004999113012384981,0.5151515151515151,0.0007178457743394647
2001-01-09,0.5511062547579776,99,-0.013436446237895083,0.5,0.0002585943835867313
2001-01-10,0.6004130078935935,100,-0.049021679167355,0.5252525252525253,0.00015494493473842654
2001-01-11,0.5570147488104069,100,-0.009295164720885651,0.494949494949495,5.001304822202453e-05
2001-01-12,0.584522521745417,100,-0.051208241250130015,0.5252525252525253,9.607832296644957e-05
2001-01-15,0.4326285583087162,100,-0.18968282276721737,0.5454545454545454,-0.0011260736603264378
2001-01-16,0.37271333037468546,99,-0.07751792527360024,0.5306122448979592,-0.0018064344120771723
2001-01-17,0.4292585797122409,100,-0.2179709087050714,0.5555555555555556,-0.0010846955800023722
2001-01-18,0.6156067371293977,100,-0.07094995539195104,0.5252525252525253,-4.1453718419652216e-05
2001-01-19,0.4755833356430855,100,-0.2133286242531227,0.5555555555555556,-0.0017066318604448065
2001-01-22,0.891759060661577,196,-0.12911335808167834,0.5230769230769231,-0.0006576149493002161
2001-01-23,0.4330983510055076,100,-0.18411877941037247,0.5454545454545454,-0.0013718605837940209
2001-01-29,0.4042066027649442,99,0.04602874992104944,0.5,-0.0007222497642219017
2001-01-30,0.5927243922372479,99,0.014109956122034362,0.47959183673469385,0.0006472038438395135
2001-01-31,0.5842231749872652,100,0.009575691420273813,0.5050505050505051,0.00056456280469325
2001-02-01,0.5759446039352208,100,0.0011850297306157387,0.47474747474747475,0.0005556602217811773
2001-02-02,0.9513993108334234,196,-0.09200034206069141,0.517948717948718,-0.00023573383015181514
2001-02-05,0.5972696511369071,100,0.010388025732536832,0.48484848484848486,0.000989490346603558
2001-02-06,0.9411477084717319,196,-0.09645338425437977,0.5230769230769231,-0.00020201350114356872
2001-02-07,0.979152855284377,195,0.040010326685750996,0.4896907216494845,0.00030435199363236396
2001-02-08,0.9791919946641016,196,0.04853465502148602,0.49230769230769234,0.0003429915142548725
2001-02-09,0.9846613679952235,197,0.039768998895647556,0.4897959183673469,0.00032877095223113686
2001-02-12,0.40489823191953206,100,0.11120352786983645,0.5151515151515151,-0.0004665773808008763
2001-02-13,0.5957494909818147,101,0.00906829923941288,0.48,0.0003676456759948172
2001-02-14,0.4177748661609048,100,0.10368886042429004,0.5151515151515151,-0.0004316109634548608
2001-02-15,0.5925170206500849,101,0.022457343171000232,0.49,0.0005284792065849872
