Date,latest_hidden_post_prob,occurence_latest_hidden_state,total_hist_next_day_observation_given_state,win_rate,cond_next_daily_ret_mean
2015-06-01,0.9999625487903159,95,0.8017982349683912,0.6595744680851063,0.010220662992082375
2015-07-01,0.9999881242983146,99,1.050020178006993,0.673469387755102,0.013158495857940081
2015-08-03,0.998982344868781,69,0.9403708741993926,0.7058823529411765,0.01356429844390987
2015-09-01,0.9981825208117893,97,0.6745159926899831,0.65625,0.009411169466153325
2015-10-01,0.9999947614810415,70,0.7860853894874369,0.6811594202898551,0.012562619979791741
2015-11-02,0.9999999910176882,71,0.7912812466781345,0.6857142857142857,0.012438094005473117
2015-12-01,0.9651332767165782,39,0.1812658342431659,0.6842105263157895,-0.0003417492349965374
2016-01-04,0.995602293374092,96,0.6498840428834161,0.6526315789473685,0.009075467529638956
2016-02-01,0.9998533793253483,57,0.6054082109243595,0.6785714285714286,0.011690461569539642
2016-03-01,0.9146188744000161,71,0.5842170687424906,0.6285714285714286,0.014208567858476531
2016-04-01,0.9861596523770734,97,0.4609344107845663,0.625,0.008000819979011932
2016-05-02,0.9999837816634284,46,0.42264346847208056,0.6666666666666666,0.007351924814046681
2016-06-01,0.6087504843697489,24,0.34988897294212506,0.7391304347826086,0.012030285158163347
2016-07-01,0.9550122031788513,97,0.539525512657109,0.6458333333333334,0.00859382504400226
2016-08-01,0.9986636873363108,88,0.47904915444286456,0.632183908045977,0.003493893819277296
2016-09-01,0.9794978067111317,68,0.48729919117648546,0.6417910447761194,0.01013271527792576
2016-10-03,1.0,89,0.5135151583188255,0.6477272727272727,0.005476538561439685
2016-11-01,1.0,89,0.4854121185355069,0.6363636363636364,0.005241506945557064
2016-12-01,1.0,82,0.337067802591446,0.6172839506172839,0.004273218337289582
2017-01-03,0.8722411069235875,24,0.2897033752837901,0.6956521739130435,0.011722235431811964
2017-02-01,0.9999999951598397,82,0.36932909942011705,0.6172839506172839,0.004639481009266864
2017-03-01,0.9959970011533779,87,0.6891004535209246,0.6511627906976745,0.007384914419951267
2017-04-03,0.9999912524786267,69,0.7225660989529414,0.6764705882352942,0.011504136740480987
2017-05-01,0.9510513564079912,98,0.806998301570153,0.6494845360824743,0.011119612527448275
2017-06-01,0.9890161387991624,73,-0.011504848251461475,0.4305555555555556,0.005564963244300176
2017-07-03,0.8223891750180905,64,0.5937118598316378,0.6349206349206349,0.013241369792396535
2017-08-01,0.9997575620314889,50,0.5203076335993373,0.6938775510204082,0.011531173106763944
2017-09-01,0.5224223660842123,73,0.7382463079530863,0.6666666666666666,0.011272113486467946
2017-10-02,0.9974618065236173,95,0.8013350176288592,0.6702127659574468,0.00976324224420848
2017-11-01,0.9781908092735172,72,0.9072563252152657,0.704225352112676,0.01396504843286173
2017-12-01,0.9999999935396886,75,0.7615431878302248,0.7027027027027027,0.009347704892287085
2018-01-03,1.0,74,0.7741794101778439,0.7123287671232876,0.01172762993303023
2018-02-01,0.9999971190871124,79,0.8643124332523042,0.717948717948718,0.010213748894383373
2018-03-01,0.8692616312575201,72,0.45080357108775093,0.6619718309859155,0.008281164618418187
2018-04-02,0.9867024826779587,76,0.9015041074812622,0.6933333333333334,0.014627230201220103
2018-05-01,0.9782766276431575,65,0.3546151535857014,0.640625,0.007379878143578099
2018-06-01,0.9998116182842445,81,0.7903711809482825,0.7,0.009000950920883169
2018-07-02,0.9999648299760459,82,0.8199943695362553,0.7037037037037037,0.009254625649363852
2018-08-01,0.9999999991794368,72,0.7914288136281167,0.7183098591549296,0.009199172861846894
2018-09-04,0.8520355999682374,31,0.37717082965597637,0.7333333333333333,0.007033773152616682
2018-10-01,0.9993178810723898,98,1.1322961799525437,0.711340206185567,0.01584101320848692
2018-11-01,0.9777923016552077,38,0.3544313838174711,0.6756756756756757,0.011618612429404727
2018-12-03,0.9981916100091572,48,0.41542818638741785,0.6382978723404256,0.012451189848708405
2019-01-03,0.5768099976479121,54,0.13461177715576955,0.6415094339622641,0.004261653218981336
2019-02-01,0.9980768109279067,31,0.38592675517492303,0.7666666666666667,0.009483937061240151
2019-03-01,0.9223041104091163,57,0.3898832328625277,0.6607142857142857,0.003997666919260915
2019-04-01,0.9619528152847413,32,0.4863677522207439,0.7741935483870968,0.011312717544999134
2019-05-01,0.9042392878157313,56,0.5326501687106644,0.7090909090909091,0.008899948134727326
2019-06-03,0.9843201034706325,42,-0.08658821904639336,0.3902439024390244,-0.00028146218412353387
2019-07-01,0.6681006759368038,57,0.3062245966403161,0.6428571428571429,0.0082846252160797
2019-08-01,0.864289867592064,40,0.23504247783231413,0.6410256410256411,0.009172784308830877
2019-09-03,0.9818674924694856,57,0.28853968589333245,0.6607142857142857,0.004285484518838693
2019-10-01,0.9999978774252798,48,0.43147821626276794,0.6595744680851063,0.004987959600801735
2019-11-01,0.999999995929727,69,0.7750617154346138,0.7058823529411765,0.009759023614596215
2019-12-02,0.9999845904800215,73,0.8287287983284584,0.7083333333333334,0.011148463360067817
2020-01-03,0.9998074328620705,53,0.5841544667966918,0.6923076923076923,0.009520080170436832
2020-02-03,0.7619234796456897,58,0.5580950569415748,0.7017543859649122,0.009407077330824725
2020-03-02,1.0,72,0.7159077178774114,0.7183098591549296,0.010158496042107416
2020-04-01,0.9999998838569081,54,0.49285325265536883,0.6792452830188679,0.005806516030634455
2020-05-01,1.0,32,0.20254653834605918,0.6774193548387096,0.004659538923856071
2020-06-01,0.9999999985499244,8,0.12844191091573443,0.5714285714285714,0.011219901759719026
2020-07-01,0.9999985316840403,58,0.490496004721094,0.6842105263157895,0.0035506816711321962
2020-08-03,0.9999999994433608,57,0.3582797625866476,0.6964285714285714,0.01441135526471343
2020-09-01,0.8123998072090314,104,0.6862177652895527,0.6893203883495146,0.011442748809404263
2020-10-01,0.9999999999947704,89,0.3951786587539736,0.6818181818181818,0.011811201593083654
2020-11-02,0.9999999988634443,87,0.41125061852042677,0.6744186046511628,0.005575721856922626
2020-12-01,1.0,100,0.715295294118194,0.6868686868686869,0.011048491771080471
2021-01-01,0.9873615330619865,22,0.2738633902802823,0.7142857142857143,0.00043078192085566096
2021-02-01,0.9998663410781962,9,0.3029732803557055,0.75,0.04220060291379599
2021-03-01,0.9987937872899841,104,0.3308760058035478,0.6601941747572816,0.007216100802689284
2021-04-01,0.9847303287425627,71,0.20812690022058167,0.6571428571428571,0.010562626567116411
2021-05-03,0.9992586071361552,105,0.8642085269461459,0.6923076923076923,0.01209222817717275
2021-06-01,0.9330112401106281,9,0.2714935878753284,0.75,0.012014089648347026
2021-07-01,0.9999578857520689,78,0.6588563467092179,0.7012987012987013,0.008924739940956208
2021-08-02,0.7241296261900216,68,0.4342278285985026,0.7014925373134329,0.00953134009721274
2021-09-01,0.8625866102688219,70,0.7029353563875613,0.7391304347826086,0.00945964586678266
2021-10-01,1.0,107,0.7920886376671161,0.7075471698113207,0.008962741458723942
2021-11-01,0.9555018618978526,59,0.6314570863160256,0.6724137931034483,0.013717529917509502
2021-12-01,0.9992549853904085,56,0.3149229719240658,0.7272727272727273,0.005292534093693621
2022-01-03,0.999998895260247,68,0.5446357314951138,0.6865671641791045,0.0072339770844074445
2022-02-01,0.9969830539106744,42,0.27132316229848197,0.6585365853658537,0.007243076811017263
2022-03-01,0.9993272654586522,77,0.7263002346556178,0.6973684210526315,0.009841092459876629
2022-04-01,0.9689624755807751,58,0.3048039779708711,0.6842105263157895,0.004340149618290623
2022-05-02,0.9999042632583408,44,0.18665798920653742,0.627906976744186,0.003535116694807217
2022-06-01,1.0,3,0.2023072981675771,1.0,0.009949748471050504
2022-07-01,0.9995517246824193,62,0.010636741138046801,0.5737704918032787,0.003138694155309348
2022-08-01,0.8456632782208064,22,0.28779021950220773,0.6666666666666666,0.0125649444635565
2022-09-01,0.9999999999683666,61,0.5187018302806905,0.6833333333333333,0.010891796423138773
2022-10-03,0.9999999325437465,22,0.3592691453134602,0.7619047619047619,0.0070069142608338445
2022-11-01,0.9569258131728723,56,0.2825453218883389,0.6909090909090909,0.0053941380019582735
2022-12-01,0.9999782697888175,62,0.5691159211818029,0.7213114754098361,0.0060839331019140915
2023-01-02,0.999999999963876,4,0.26819758057812493,1.0,0.004000728198895312
2023-02-01,0.9999391698122,46,0.023376667163619302,0.5777777777777777,0.0050892619220623105
2023-03-01,0.9999974525682707,45,0.5646554679196409,0.7045454545454546,0.005962292137469008
2023-04-03,0.9999999223129551,71,0.30634793684160044,0.6714285714285714,0.009662100807972803
2023-05-01,0.9998441591569844,10,0.16685424029238227,0.5555555555555556,0.0013441152060565933
2023-06-01,0.8206795907937626,76,0.5211523422474436,0.68,0.009076502945653585
2023-07-03,0.9952426332207849,67,0.42378296953747174,0.696969696969697,0.006719861314133388
2023-08-01,0.9995246003921299,51,-0.13697638175931814,0.42,0.010137454701220096
2023-09-01,0.9014683745121543,74,0.48345818577043964,0.684931506849315,0.010541138086996815
2023-10-02,0.599039384435761,40,0.18270049083989104,0.6153846153846154,0.003430613726536729
2023-11-01,0.9940424117700355,18,0.1407892291770665,0.5294117647058824,-0.016297065868789783
2023-12-01,0.9518004212071052,59,0.3699576155732407,0.6724137931034483,0.00897545860967358
2024-01-03,0.9999999554566453,40,-0.04043991173432726,0.4358974358974359,-0.0077191011890317615
2024-02-01,0.9723951450245955,60,-0.02084924964812629,0.3898305084745763,0.0017464339237714492
2024-03-01,0.9157511361881301,56,0.6475059083949795,0.7272727272727273,0.015265901713496545
2024-04-01,0.5848400371594757,47,1.0252009661911021,0.8043478260869565,0.01841434884591297
2024-05-01,0.9052007007393232,59,0.6282305922102855,0.7241379310344828,0.011817877658753674
2024-06-03,0.9949486657432356,17,0.5071427455417021,0.8125,8.127023267609273e-05
2024-07-01,0.9999999999998579,27,0.3762729497774,0.6153846153846154,-0.0027921672333898885
2024-08-01,0.9843384112142274,60,1.1798633460721923,0.7796610169491526,0.02109713160373445
